"uri","band_name","member_name","former_member_name","hometown_name","year"
"http://dbpedia.org/resource/List_of_Bryan_Adams_backing_band_members","List of Bryan Adams backing band members","Keith Scott (musician)","Tommy Mandel",,
"http://dbpedia.org/resource/List_of_Bryan_Adams_backing_band_members","List of Bryan Adams backing band members","Keith Scott (musician)","Dave Taylor (musician)",,
"http://dbpedia.org/resource/List_of_Bryan_Adams_backing_band_members","List of Bryan Adams backing band members","Keith Scott (musician)","Dave Taylor (musician)",,
"http://dbpedia.org/resource/List_of_Bryan_Adams_backing_band_members","List of Bryan Adams backing band members","Gary Breit","Dave Taylor (musician)",,
"http://dbpedia.org/resource/List_of_Bryan_Adams_backing_band_members","List of Bryan Adams backing band members","Gary Breit","Tommy Mandel",,
"http://dbpedia.org/resource/List_of_Bryan_Adams_backing_band_members","List of Bryan Adams backing band members","Gary Breit","Dave Taylor (musician)",,
"http://dbpedia.org/resource/The_Clement_Peerens_Explosition","The Clement Peerens Explosition","Hugo Matthysen","Bart Peeters","Antwerp",1994
"http://dbpedia.org/resource/The_Jimi_Homeless_Experience","The Jimi Homeless Experience","Jason DeCorse","Jon Kinyon","Los Angeles",2007
"http://dbpedia.org/resource/The_Jimi_Homeless_Experience","The Jimi Homeless Experience","Jason DeCorse","Chad Stewart","Los Angeles",2007
"http://dbpedia.org/resource/Zen_Tricksters","Zen Tricksters","Jeff Mattson","Rob Barraco",,
"http://dbpedia.org/resource/Ultraje_a_Rigor","Ultraje a Rigor","Roger Moreira","Andria Busic",,
"http://dbpedia.org/resource/Ultraje_a_Rigor","Ultraje a Rigor","Roger Moreira","Ivan Busic",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Weasel Walter","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Weasel Walter","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Thurston Moore","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Thurston Moore","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Andrew W.K.","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Andrew W.K.","Rachel DeRougement",,
"http://dbpedia.org/resource/Piloti_(band)","Piloti (band)","Kiki Lesendrić","Nenad Antanasijević",,
"http://dbpedia.org/resource/The_Head_Cat","The Head Cat","Slim Jim Phantom","Lemmy Kilmister",,
"http://dbpedia.org/resource/The_Head_Cat","The Head Cat","Danny B. Harvey","Lemmy Kilmister",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Don Fleming (musician)","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Don Fleming (musician)","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Sightings (band)","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Sightings (band)","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Liz Armstrong","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Liz Armstrong","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Balazs Pandi","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Balazs Pandi","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Andrew Barranca","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Andrew Barranca","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Ben Wolcott","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Ben Wolcott","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Chris Grier","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Chris Grier","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Frank Falestra","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Frank Falestra","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Graham Moore (musician)","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Graham Moore (musician)","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Joke Lanz","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Joke Lanz","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Mark Shellhaas","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Mark Shellhaas","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Nondor Nevai","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Nondor Nevai","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Patrick Spurlock","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Patrick Spurlock","Rachel DeRougement",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Tom Smith (noise musician)","Oscar Perez (musician)",,
"http://dbpedia.org/resource/To_Live_and_Shave_in_L.A.","To Live and Shave in L.A.","Tom Smith (noise musician)","Rachel DeRougement",,
"http://dbpedia.org/resource/Blues_Project","Blues Project","Steve Katz (musician)","Andy Kulberg","New York City",1965
"http://dbpedia.org/resource/Blues_Project","Blues Project","Steve Katz (musician)","David Cohen (musician)","New York City",1965
"http://dbpedia.org/resource/Blues_Project","Blues Project","Danny Kalb","David Cohen (musician)","New York City",1965
"http://dbpedia.org/resource/Blues_Project","Blues Project","Danny Kalb","Andy Kulberg","New York City",1965
"http://dbpedia.org/resource/Blues_Project","Blues Project","Al Kooper","David Cohen (musician)","New York City",1965
"http://dbpedia.org/resource/Blues_Project","Blues Project","Al Kooper","Andy Kulberg","New York City",1965
"http://dbpedia.org/resource/A-Studio","A-Studio","Keti Topuria","Batyrkhan Shukenov (singer)","Almaty",1982
"http://dbpedia.org/resource/Axis_Point","Axis Point","Charlie Whitney","Les Binks",,
"http://dbpedia.org/resource/Di_Derre","Di Derre","Unni Wilhelmsen","Knut Nesbø",,
"http://dbpedia.org/resource/Axis_Point","Axis Point","Rob Townsend","Les Binks",,
"http://dbpedia.org/resource/Di_Derre","Di Derre","Espen Stenhammer","Knut Nesbø",,
"http://dbpedia.org/resource/Axis_Point","Axis Point","Eddie Hardin","Les Binks",,
"http://dbpedia.org/resource/Di_Derre","Di Derre","Jo Nesbø","Knut Nesbø",,
"http://dbpedia.org/resource/Affinity_(band)","Affinity (band)","Mo Foster","Linda Hoyle",,
"http://dbpedia.org/resource/Affinity_(band)","Affinity (band)","Grant Serpell","Linda Hoyle",,
"http://dbpedia.org/resource/Agents_(Finnish_band)","Agents (Finnish band)","Vesa Haaja","Topi Sorsakoski",,
"http://dbpedia.org/resource/Agents_(Finnish_band)","Agents (Finnish band)","Vesa Haaja","Rauli Somerjoki",,
"http://dbpedia.org/resource/Dark_Star_Orchestra","Dark Star Orchestra","Jeff Mattson","Scott Larned","Chicago",1997
"http://dbpedia.org/resource/Dark_Star_Orchestra","Dark Star Orchestra","Jeff Mattson","John Kadlecik","Chicago",1997
"http://dbpedia.org/resource/Dark_Star_Orchestra","Dark Star Orchestra","Rob Eaton","Scott Larned","Chicago",1997
"http://dbpedia.org/resource/Dark_Star_Orchestra","Dark Star Orchestra","Rob Eaton","John Kadlecik","Chicago",1997
"http://dbpedia.org/resource/Dark_Star_Orchestra","Dark Star Orchestra","Rob Barraco","John Kadlecik","Chicago",1997
"http://dbpedia.org/resource/Dark_Star_Orchestra","Dark Star Orchestra","Rob Barraco","Scott Larned","Chicago",1997
"http://dbpedia.org/resource/Jefferson_Starship","Jefferson Starship","Donny Baldwin","List of Jefferson Starship members","San Francisco",1970
"http://dbpedia.org/resource/Jefferson_Starship","Jefferson Starship","David Freiberg","List of Jefferson Starship members","San Francisco",1970
"http://dbpedia.org/resource/Jefferson_Starship","Jefferson Starship","Jude Gold","List of Jefferson Starship members","San Francisco",1970
"http://dbpedia.org/resource/Jefferson_Starship","Jefferson Starship","Cathy Richardson","List of Jefferson Starship members","San Francisco",1970
"http://dbpedia.org/resource/Eric_Singer_Project","Eric Singer Project","Chuck Garric","Karl Cochran",,
"http://dbpedia.org/resource/Eric_Singer_Project","Eric Singer Project","Bruce Kulick","Karl Cochran",,
"http://dbpedia.org/resource/Eric_Singer_Project","Eric Singer Project","Eric Singer","Karl Cochran",,
"http://dbpedia.org/resource/Eric_Singer_Project","Eric Singer Project","John Corabi","Karl Cochran",,
"http://dbpedia.org/resource/Queen_(band)","Queen (band)","Brian May","John Deacon",,
"http://dbpedia.org/resource/Queen_(band)","Queen (band)","Brian May","Freddie Mercury",,
"http://dbpedia.org/resource/Queen_(band)","Queen (band)","Roger Taylor (Queen drummer)","John Deacon",,
"http://dbpedia.org/resource/Queen_(band)","Queen (band)","Roger Taylor (Queen drummer)","Freddie Mercury",,
"http://dbpedia.org/resource/Orleans_(band)","Orleans (band)","John Hall (New York politician)","Larry Hoppen",,
"http://dbpedia.org/resource/Orleans_(band)","Orleans (band)","John Hall (New York politician)","Jerry Marotta",,
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","Andy Rourke","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","James Honeyman-Scott","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","Pete Farndon","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","T.M. Stevens","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","Johnny Marr","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","Robbie McIntosh","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","Adam Seymour (musician)","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Chrissie Hynde","Blair Cunningham","Hereford",1978
"http://dbpedia.org/resource/The_Atlantics","The Atlantics","Martin Cilia","Johnny Rebb","Sydney",1961
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","Pete Farndon","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","Adam Seymour (musician)","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","James Honeyman-Scott","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","Johnny Marr","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","T.M. Stevens","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","Blair Cunningham","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","Andy Rourke","Hereford",1978
"http://dbpedia.org/resource/The_Pretenders","The Pretenders","Martin Chambers","Robbie McIntosh","Hereford",1978
"http://dbpedia.org/resource/The_Tubes","The Tubes","Prairie Prince","Gary Cambra",,
"http://dbpedia.org/resource/The_Tubes","The Tubes","Prairie Prince","Bill Spooner",,
"http://dbpedia.org/resource/The_Tubes","The Tubes","Prairie Prince","Jane Dornacker",,
"http://dbpedia.org/resource/The_Tubes","The Tubes","Prairie Prince","Vince Welnick",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Glen Hardin","Jerry Naylor",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Glen Hardin","Buddy Holly",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Glen Hardin","Joe B. Mauldin",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Glen Hardin","Earl Sinks",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Glen Hardin","Niki Sullivan",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Glen Hardin","Tommy Allsup",,
"http://dbpedia.org/resource/The_Cars","The Cars","David Robinson (drummer)","Benjamin Orr",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Jerry Allison","Jerry Naylor",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Jerry Allison","Buddy Holly",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Jerry Allison","Joe B. Mauldin",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Jerry Allison","Earl Sinks",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Jerry Allison","Niki Sullivan",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Jerry Allison","Tommy Allsup",,
"http://dbpedia.org/resource/The_Cars","The Cars","Ric Ocasek","Benjamin Orr",,
"http://dbpedia.org/resource/The_Tubes","The Tubes","Fee Waybill","Gary Cambra",,
"http://dbpedia.org/resource/The_Tubes","The Tubes","Fee Waybill","Bill Spooner",,
"http://dbpedia.org/resource/The_Tubes","The Tubes","Fee Waybill","Jane Dornacker",,
"http://dbpedia.org/resource/The_Tubes","The Tubes","Fee Waybill","Vince Welnick",,
"http://dbpedia.org/resource/The_Cars","The Cars","Elliot Easton","Benjamin Orr",,
"http://dbpedia.org/resource/The_Cars","The Cars","Greg Hawkes","Benjamin Orr",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Sonny Curtis","Jerry Naylor",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Sonny Curtis","Buddy Holly",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Sonny Curtis","Joe B. Mauldin",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Sonny Curtis","Earl Sinks",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Sonny Curtis","Niki Sullivan",,
"http://dbpedia.org/resource/The_Crickets","The Crickets","Sonny Curtis","Tommy Allsup",,
"http://dbpedia.org/resource/Transsylvania_Phoenix","Transsylvania Phoenix","Nicu Covaci","List of Transsylvania Phoenix band members","Timișoara",1962
"http://dbpedia.org/resource/The_Who","The Who","Roger Daltrey","Keith Moon",,
"http://dbpedia.org/resource/The_Who","The Who","Roger Daltrey","Kenney Jones",,
"http://dbpedia.org/resource/The_Who","The Who","Roger Daltrey","John Entwistle",,
"http://dbpedia.org/resource/The_Who","The Who","Roger Daltrey","Doug Sandom",,
"http://dbpedia.org/resource/The_Who","The Who","Pete Townshend","John Entwistle",,
"http://dbpedia.org/resource/The_Who","The Who","Pete Townshend","Doug Sandom",,
"http://dbpedia.org/resource/The_Who","The Who","Pete Townshend","Keith Moon",,
"http://dbpedia.org/resource/The_Who","The Who","Pete Townshend","Kenney Jones",,
"http://dbpedia.org/resource/54-40","54-40","Dave Genn","Darryl Neudorf","Vancouver",1981
"http://dbpedia.org/resource/Fleadh_Cowboys","Fleadh Cowboys","Pete Cummins","Johnny Moynihan","Dublin",1984
"http://dbpedia.org/resource/Fleadh_Cowboys","Fleadh Cowboys","Pete Cummins","Jimmy Faulkner","Dublin",1984
"http://dbpedia.org/resource/54-40","54-40","Neil Osborne","Darryl Neudorf","Vancouver",1981
"http://dbpedia.org/resource/Fleadh_Cowboys","Fleadh Cowboys","Paul Kelly (Irish musician)","Johnny Moynihan","Dublin",1984
"http://dbpedia.org/resource/Fleadh_Cowboys","Fleadh Cowboys","Paul Kelly (Irish musician)","Jimmy Faulkner","Dublin",1984
"http://dbpedia.org/resource/Chameleon_Circuit_(band)","Chameleon Circuit (band)","Michael Aranda","Alex Day",,
"http://dbpedia.org/resource/Chameleon_Circuit_(band)","Chameleon Circuit (band)","Charlie McDonnell","Alex Day",,
"http://dbpedia.org/resource/Blues_Traveler","Blues Traveler","Brendan Hill","Bobby Sheehan (musician)",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Rich Robinson","Rick Wills",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Rich Robinson","Brian Howe (singer)",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Rich Robinson","Jaz Lochrie",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Rich Robinson","Robert Hart (musician)",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Rich Robinson","Boz Burrell",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Rich Robinson","Gregg Dechert",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Rich Robinson","Dave ""Bucket"" Colwell",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Simon Kirke","Rick Wills",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Simon Kirke","Brian Howe (singer)",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Simon Kirke","Jaz Lochrie",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Simon Kirke","Robert Hart (musician)",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Simon Kirke","Boz Burrell",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Simon Kirke","Gregg Dechert",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Simon Kirke","Dave ""Bucket"" Colwell",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Paul Rodgers","Rick Wills",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Paul Rodgers","Brian Howe (singer)",,
"http://dbpedia.org/resource/Bad_Company","Bad Company","Paul Rodgers","Jaz Lochrie",,
